Current_1,Acceleration,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado
19.97,7.73,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

19.97,241.3,11.66,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

19.97,8.95,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

12.61,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

9,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

19.97,241.3,19.23,242.2,20.99,240.3,9052.5,8.54,14/11/2023 16:02:45,2.1

19.97,241.3,19.23,242.2,20.99,240.3,9052.5,6.32,14/11/2023 16:02:45,2.1

19.97,10.44,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

9.29,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

11.6,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

10.21,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

9.85,19.97,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

19.97,241.3,11.06,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

19.97,6.94,241.3,19.23,242.2,20.99,240.3,9052.5,14/11/2023 16:02:45,2.1

10.2,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:45,2.1

9.46,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:45,2.1

10.53,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:45,2.1

12.31,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:45,2.1

19.86,241.3,19.15,242.2,20.88,240.3,9014.7,7.4,14/11/2023 16:02:45,2.1

7.07,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

9.8,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

19.86,241.3,19.15,242.2,20.88,240.3,9014.7,8.69,14/11/2023 16:02:46,2.1

19.86,241.3,11.09,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

9.56,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

11.66,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

8.86,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

11.13,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

19.86,8.7,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

6.43,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

9.25,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

10.83,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

11.89,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

9.28,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

10.27,19.86,241.3,19.15,242.2,20.88,240.3,9014.7,14/11/2023 16:02:46,2.1

11.75,19.86,241.3,19.11,242.3,20.88,240.3,9020.8,14/11/2023 16:02:46,2.1

10.53,19.86,241.3,19.11,242.3,20.88,240.3,9020.8,14/11/2023 16:02:46,2.1

19.86,241.3,8.48,19.11,242.3,20.88,240.3,9020.8,14/11/2023 16:02:46,2.1

9.99,19.86,241.3,19.11,242.3,20.88,240.3,9020.8,14/11/2023 16:02:47,2.1

19.86,241.3,19.11,242.3,20.88,8.2,240.3,9020.8,14/11/2023 16:02:47,2.1

10.42,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

10.6,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

9.04,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

11.9,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

12.9,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

12.08,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

11,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

7.69,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

12.12,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

9.85,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

11.15,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

10.39,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

11.72,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

9.69,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

19.83,241.3,19.11,242.3,8.1,20.95,240.3,9010.4,14/11/2023 16:02:47,2.1

10.1,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

11.92,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

19.83,8.21,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

8.86,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

7,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

12.45,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

9.35,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

6.15,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

9.79,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

11.63,19.83,241.3,19.11,242.3,20.95,240.3,9010.4,14/11/2023 16:02:48,2.1

8.99,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

19.89,241.4,8.84,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

10.1,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

5.4,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

9.17,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

12.62,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

9.14,19.89,241.4,19.07,242.4,21.03,240.4,9041.9,14/11/2023 16:02:48,2.1

19.89,241.4,19.07,242.4,21.03,240.4,9041.9,7.91,14/11/2023 16:02:48,2.1

19.07,242.4,21.03,240.4,9041.9,6.62,19.89,241.4,14/11/2023 16:02:48,2.1

19.07,242.4,21.03,240.4,9041.9,11.87,19.89,241.4,14/11/2023 16:02:49,2.1

11.26,19.07,242.4,21.03,240.4,9041.9,19.89,241.4,14/11/2023 16:02:49,2.1

19.07,242.4,21.03,240.4,9041.9,11.72,19.89,241.4,14/11/2023 16:02:49,2.1

19.07,242.4,21.03,240.4,9041.9,8.76,19.89,241.4,14/11/2023 16:02:49,2.1

11.35,19.07,242.4,21.03,240.4,9041.9,19.89,241.4,14/11/2023 16:02:49,2.1

19.07,10.47,242.4,21.03,240.4,9041.9,19.89,241.4,14/11/2023 16:02:49,2.1

9.18,19.07,242.4,21.03,240.4,9041.9,19.89,241.4,14/11/2023 16:02:49,2.1

19.07,242.4,21.03,240.4,9041.9,11.06,19.89,241.4,14/11/2023 16:02:49,2.1

19.07,242.4,21.03,240.4,9041.9,19.89,241.4,11.45,14/11/2023 16:02:49,2.1

19.07,242.4,21.03,240.4,9041.9,19.89,241.4,9.31,14/11/2023 16:02:49,2.1

242.4,21.03,240.4,9041.9,10.75,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

11.92,242.4,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

242.4,21.02,240.5,9028.6,9.17,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

242.4,21.02,240.5,9028.6,7.96,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

242.4,21.02,240.5,9028.6,9.67,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

242.4,11.88,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:49,2.1

10.35,242.4,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,11.62,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,10.7,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,8.84,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,8.78,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,9.9,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,19.83,9.48,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,12.8,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,11.38,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

10.46,242.4,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,9.21,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,6.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,19.83,11.33,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,9.29,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,10.52,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

11.1,242.4,21.02,240.5,9028.6,19.83,241.4,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,19.83,241.4,8.66,19.02,14/11/2023 16:02:50,2.1

242.4,21.02,240.5,9028.6,19.83,241.4,19.02,11.64,14/11/2023 16:02:50,2.1

21.02,240.5,9028.6,19.83,241.4,19.02,242.4,11.99,14/11/2023 16:02:50,2.1

10.92,240.5,9028.6,19.35,241.6,18.67,242.6,20.35,14/11/2023 16:02:51,2.1

240.7,8800.8,10.04,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.79,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,10.66,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.33,11.77,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.33,12.34,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,10.35,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.32,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,9.88,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,11.79,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.3,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,10.16,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,11.13,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,7.57,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,10.14,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,10.3,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

10.52,243.7,3530.5,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,9.48,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,8.54,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:56,2.1

243.7,3530.5,11.55,8.33,244.9,7.79,245.7,9.27,14/11/2023 16:02:57,2.1

243.7,3530.5,9.85,8.33,244.9,7.49,245.8,9.27,14/11/2023 16:02:57,2.1

9.91,243.7,3500.8,8.33,244.9,7.49,245.8,9.27,14/11/2023 16:02:57,2.1

243.7,3500.8,8.44,8.33,244.9,7.49,245.8,9.27,14/11/2023 16:02:57,2.1

243.7,3500.8,8.99,8.33,244.9,7.49,245.8,9.27,14/11/2023 16:02:57,2.1

243.7,3500.8,11.16,8,244.9,7.49,245.8,9.27,14/11/2023 16:02:57,2.1

243.7,3421.3,9.37,8,244.9,7.49,245.8,8.88,14/11/2023 16:02:57,2.1

10.15,243.8,3367.3,8,244.9,7.49,245.8,8.88,14/11/2023 16:02:57,2.1

243.8,3367.3,8,244.9,7.49,245.8,8.88,9.15,14/11/2023 16:02:57,2.1

8.41,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

9.38,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

8,244.9,9.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

8,11.7,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

9.37,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

9.95,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

10.33,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:57,2.1

10.99,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

8,244.9,7.49,245.8,11.4,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

8,244.9,7.49,245.8,8.88,243.8,3367.3,9.96,14/11/2023 16:02:58,2.1

9.67,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

10.98,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

9.3,8,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

8,244.9,7.49,245.8,8.88,243.8,3367.3,11.03,14/11/2023 16:02:58,2.1

8,12.84,244.9,7.49,245.8,8.88,243.8,3367.3,14/11/2023 16:02:58,2.1

11.76,13.56,243.1,7.49,245.8,8.88,243.8,4648.2,14/11/2023 16:02:58,2.1

13.56,8.99,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

8.86,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

13.56,12.33,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

13.56,243.1,8.78,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

6.78,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

13.56,8.51,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

9.4,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

13.56,5.52,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

11.77,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

9.4,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:58,2.1

9.91,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

12.47,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

13.56,243.1,12.65,244,15.67,241.6,6037.6,8.96,14/11/2023 16:02:59,2.1

12.24,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

8.01,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

9.78,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

7.31,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

7.62,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

9.39,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

11.27,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

13.56,243.1,9.34,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

13.56,8.93,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

9.16,13.56,243.1,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

13.56,243.1,10.46,12.65,244,15.67,241.6,6037.6,14/11/2023 16:02:59,2.1

13.56,243.1,10.39,18.47,242.9,15.67,241.6,6580.6,14/11/2023 16:02:59,2.1

9.71,13.56,243.1,18.47,242.9,15.67,241.6,6580.6,14/11/2023 16:02:59,2.1

10.31,13.56,243.1,18.47,242.9,15.67,241.6,6580.6,14/11/2023 16:02:59,2.1

9.14,19.34,242,18.47,242.9,15.67,241.6,8033.8,14/11/2023 16:03:00,2.1

8.61,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

19.34,242,10.02,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

19.34,8.81,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

8.61,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

9.02,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

7.13,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

10.25,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

19.34,242,18.47,242.9,20.39,241.1,8732.3,8.63,14/11/2023 16:03:00,2.1

20.39,241.1,8732.3,11.74,19.34,242,18.47,242.9,14/11/2023 16:03:00,2.1

20.39,241.1,8732.3,19.34,242,11.83,18.47,242.9,14/11/2023 16:03:00,2.1

9.98,20.39,241.1,8732.3,19.34,242,18.47,242.9,14/11/2023 16:03:00,2.1

20.39,241.1,8732.3,14.11,19.34,242,18.47,242.9,14/11/2023 16:03:00,2.1

20.39,241.1,8732.3,19.34,242,18.47,242.9,8.62,14/11/2023 16:03:00,2.1

9.25,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:00,2.1

19.34,242,18.47,242.9,9.08,20.39,241.1,8732.3,14/11/2023 16:03:01,2.1

8.02,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:01,2.1

10.11,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:01,2.1

5.85,19.34,242,18.47,242.9,20.39,241.1,8732.3,14/11/2023 16:03:01,2.1

9.58,20,242.5,19.06,243.3,20.39,241.1,8946.7,14/11/2023 16:03:01,2.1

12.33,20,242.5,19.06,243.3,20.74,241.4,8998.4,14/11/2023 16:03:01,2.1

9.64,20,242.5,19.06,243.3,20.74,241.4,8998.4,14/11/2023 16:03:01,2.1

20,242.5,19.06,243.3,20.74,10.04,241.4,8998.4,14/11/2023 16:03:01,2.1

20,242.5,8.22,19.06,243.3,20.74,241.4,8998.4,14/11/2023 16:03:01,2.1

10.91,20,242.5,19.06,243.3,20.74,241.4,8998.4,14/11/2023 16:03:01,2.1

20,242.5,19.06,243.3,20.74,241.4,8998.4,9.2,14/11/2023 16:03:01,2.1

8.5,20.74,241.4,8998.4,20,242.5,19.06,243.3,14/11/2023 16:03:02,2.1

20.74,241.4,8998.4,20,242.5,19.06,243.3,9.36,14/11/2023 16:03:02,2.1

8.24,241.4,8998.4,20,242.5,19.06,243.3,20.74,14/11/2023 16:03:02,2.1

241.4,8998.4,20,242.5,19.08,243.4,20.74,8.37,14/11/2023 16:03:02,2.1

8.94,20.74,241.4,9004.9,20,242.5,19.08,243.4,14/11/2023 16:03:02,2.1

20.74,241.4,9004.9,20,242.5,19.08,243.4,7.44,14/11/2023 16:03:02,2.1

20,242.6,19.08,243.4,9.15,20.79,241.5,9023.5,14/11/2023 16:03:02,2.1

20,242.6,19.08,243.4,20.79,241.5,9023.5,12.11,14/11/2023 16:03:02,2.1

11.37,241.5,9023.5,20,242.6,19.08,243.4,20.79,14/11/2023 16:03:02,2.1

241.5,9023.5,20,242.6,19.08,243.4,20.79,8.57,14/11/2023 16:03:02,2.1

8.33,20,242.6,19.08,243.4,20.79,241.5,9023.5,14/11/2023 16:03:02,2.1

12.53,20,242.6,19.08,243.4,20.79,241.5,9023.5,14/11/2023 16:03:03,2.1

20,242.6,19.08,243.4,20.79,241.5,9023.5,11.52,14/11/2023 16:03:03,2.1

10.79,20,242.6,19.08,243.4,20.79,241.5,9023.5,14/11/2023 16:03:03,2.1

10.3,20,242.6,19.08,243.4,20.79,241.5,9023.5,14/11/2023 16:03:03,2.1

20,242.7,18.99,243.6,20.79,241.5,9023.5,12.79,14/11/2023 16:03:03,2.1

10.21,20.86,241.7,9022.7,20,242.7,18.99,243.6,14/11/2023 16:03:04,2.1

20.86,241.7,9022.7,20,242.7,18.99,243.6,10.74,14/11/2023 16:03:04,2.1

6.33,18.99,243.6,20.86,241.7,9022.7,20,242.7,14/11/2023 16:03:04,2.1

18.99,243.6,20.86,241.7,9022.7,20,242.7,10.84,14/11/2023 16:03:04,2.1

8.99,20,242.7,18.99,243.6,20.86,241.7,9022.7,14/11/2023 16:03:04,2.1

20,242.7,18.99,243.6,20.86,241.7,9022.7,10.02,14/11/2023 16:03:04,2.1

9.05,20,242.7,18.99,243.6,20.86,241.7,9022.7,14/11/2023 16:03:04,2.1

8.58,20,242.7,18.99,243.6,20.86,241.7,9022.7,14/11/2023 16:03:04,2.1

20,242.7,18.99,243.6,20.86,241.7,9022.7,11.84,14/11/2023 16:03:04,2.1

11.52,243.6,20.86,241.7,9022.7,20,242.7,18.99,14/11/2023 16:03:04,2.1

243.6,20.86,241.7,9022.7,20,242.7,18.99,12.91,14/11/2023 16:03:04,2.1

7.3,20,242.7,19,243.6,20.86,241.7,9023.2,14/11/2023 16:03:05,2.1

20,242.7,13.18,19,243.6,20.86,241.7,9023.2,14/11/2023 16:03:05,2.1

9.11,20,242.7,19,243.6,20.86,241.7,9023.2,14/11/2023 16:03:05,2.1

20,13.09,242.7,19,243.6,20.86,241.7,9023.2,14/11/2023 16:03:05,2.1

8.85,20,242.7,19,243.6,20.86,241.7,9023.2,14/11/2023 16:03:05,2.1

9.44,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

10.27,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

10.43,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

20.02,242.8,19,243.6,20.85,241.7,9032.4,10.29,14/11/2023 16:03:05,2.1

20.02,11.73,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

8.72,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

20.02,242.8,8.91,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

8.55,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

20.02,242.8,8.7,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

11.1,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

7.87,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

11.21,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

11.26,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

10.32,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

9.82,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:05,2.1

9.81,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:06,2.1

7.69,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:06,2.1

13.58,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:06,2.1

10.75,20.02,242.8,19,243.6,20.85,241.7,9032.4,14/11/2023 16:03:06,2.1

20.02,242.8,19,243.6,20.85,241.7,8.88,9032.4,14/11/2023 16:03:06,2.1

8.65,20,242.7,18.95,243.6,20.88,241.7,9027,14/11/2023 16:03:06,2.1

10.19,20,242.7,18.95,243.6,20.88,241.7,9027,14/11/2023 16:03:06,2.1

6.11,20,242.7,18.95,243.6,20.88,241.7,9027,14/11/2023 16:03:06,2.1

10.26,20,242.7,18.95,243.6,20.88,241.7,9027,14/11/2023 16:03:06,2.1
