Acceleration,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,Fecha,true
20.88,239.9,19.94,241,11.71,18.84,1/11/2023 16:29:51,
13.74,20.88,239.9,19.94,241,18.84,1/11/2023 16:29:51,
20.88,239.9,11.35,19.94,241,18.84,1/11/2023 16:29:52,
6.43,20.88,239.9,19.94,241,18.84,1/11/2023 16:29:52,
20.88,239.9,6.93,19.94,241,18.84,1/11/2023 16:29:52,
20.88,239.9,10.62,19.94,241,18.84,1/11/2023 16:29:52,
7.24,20.97,239.9,19.94,241,18.84,1/11/2023 16:29:52,
20.97,239.9,14.06,19.94,241,18.84,1/11/2023 16:29:52,
10.25,20.97,239.9,19.94,241,18.84,1/11/2023 16:29:52,
20.97,9.3,239.9,19.94,241,18.84,1/11/2023 16:29:52,
20.97,239.9,7.69,19.94,241,18.84,1/11/2023 16:29:52,
8.08,20.97,239.9,19.94,241,18.84,1/11/2023 16:29:52,
20.97,239.9,11.19,19.94,241,18.84,1/11/2023 16:29:52,
21.04,239.9,19.95,241,18.73,5.93,1/11/2023 16:29:54,
12.71,19.95,241,18.73,21.04,239.9,1/11/2023 16:29:54,
11.54,19.95,241,18.73,21.04,239.9,1/11/2023 16:29:54,
19.95,241,18.73,9.82,21.04,239.9,1/11/2023 16:29:54,
19.95,241,18.73,8.55,21.04,239.9,1/11/2023 16:29:54,
13.02,19.95,241,18.72,21.04,239.9,1/11/2023 16:29:54,
12.25,19.95,241,18.72,21.04,239.9,1/11/2023 16:29:54,
19.95,241,18.72,9.51,21.04,239.9,1/11/2023 16:29:54,
19.95,241,18.72,21.04,8.77,239.9,1/11/2023 16:29:54,
9.24,19.95,241,18.72,21.04,239.9,1/11/2023 16:29:54,
9.96,19.92,241.1,18.72,21.04,239.9,1/11/2023 16:29:54,
19.92,241.1,9.76,18.72,21.04,239.9,1/11/2023 16:29:54,
19.92,241.1,9.35,18.72,21.04,239.9,1/11/2023 16:29:54,
19.92,10.9,241.1,18.72,21.04,239.9,1/11/2023 16:29:54,
19.92,241.1,18.72,21.04,239.9,9.58,1/11/2023 16:29:54,
19.92,241.1,8.53,18.72,21.04,239.9,1/11/2023 16:29:54,
11.36,19.92,241.1,18.72,21.04,239.9,1/11/2023 16:29:54,
19.92,241.1,18.72,8.61,21.04,239.9,1/11/2023 16:29:54,
19.92,241.1,18.72,21.04,239.9,11.96,1/11/2023 16:29:54,
19.92,241.1,11.06,18.72,21.04,239.9,1/11/2023 16:29:55,
19.92,241.1,18.72,21.03,240.1,11.01,1/11/2023 16:29:55,
19.92,13.59,241.1,18.72,21.03,240.1,1/11/2023 16:29:55,
19.92,241.3,18.77,20.81,240.2,11.8,1/11/2023 16:29:56,
10.08,20.81,240.2,19.92,241.3,18.77,1/11/2023 16:29:56,
20.81,240.2,7.13,19.92,241.3,18.77,1/11/2023 16:29:56,
20.81,240.2,19.92,241.3,12.27,18.92,1/11/2023 16:29:56,
20.81,11.29,240.2,19.92,241.3,18.92,1/11/2023 16:29:56,
20.81,240.2,19.92,241.3,18.92,8.51,1/11/2023 16:29:56,
8.03,20.81,240.2,19.92,241.3,18.92,1/11/2023 16:29:56,
20.81,240.2,7.27,19.88,241.5,18.92,1/11/2023 16:29:56,
20.81,240.2,7.83,19.88,241.5,18.92,1/11/2023 16:29:57,
20.81,10.36,240.2,19.88,241.5,18.92,1/11/2023 16:29:57,
9.18,20.81,240.2,19.88,241.5,18.92,1/11/2023 16:29:57,
6.27,20.81,240.2,19.88,241.5,18.92,1/11/2023 16:29:57,
20.81,240.2,13.43,19.88,241.5,18.92,1/11/2023 16:29:57,
20.81,240.2,10.08,19.88,241.5,18.92,1/11/2023 16:29:57,
20.81,240.2,19.88,241.5,18.92,11.98,1/11/2023 16:29:57,
10.69,19.88,241.5,18.92,20.75,240.3,1/11/2023 16:29:57,
19.89,241.6,18.95,20.75,240.3,11.89,1/11/2023 16:29:58,
10.26,19.89,241.6,18.95,20.75,240.3,1/11/2023 16:29:58,
5.61,19.89,241.6,18.95,20.75,240.3,1/11/2023 16:29:58,
19.89,241.6,18.95,20.75,9.54,240.3,1/11/2023 16:29:58,
19.89,241.6,18.95,7.66,20.76,240.6,1/11/2023 16:29:58,
19.89,241.6,18.95,20.76,240.6,10.29,1/11/2023 16:29:58,
6.54,19.89,241.6,18.95,20.76,240.6,1/11/2023 16:29:58,
8.95,19.89,241.6,18.95,20.76,240.6,1/11/2023 16:29:59,
19.84,242.2,18.89,20.76,240.6,10.21,1/11/2023 16:29:59,
5.46,20.76,240.6,19.84,242.2,18.89,1/11/2023 16:29:59,
20.76,240.6,19.84,242.2,18.89,9.33,1/11/2023 16:29:59,
10.25,20.76,240.6,19.84,242.2,18.89,1/11/2023 16:29:59,
20.76,240.6,19.84,242.2,18.89,11.13,1/11/2023 16:29:59,
10.45,19.84,242.2,18.89,20.76,240.6,1/11/2023 16:30:00,
19.84,242.2,18.89,20.71,241.6,14.07,1/11/2023 16:30:00,
10.15,19.84,242.2,18.89,20.71,241.6,1/11/2023 16:30:00,
19.84,11.12,242.2,18.89,20.71,241.6,1/11/2023 16:30:00,
19.84,242.2,18.89,20.71,241.6,11.7,1/11/2023 16:30:00,
8.97,20.71,241.6,19.84,242.2,18.89,1/11/2023 16:30:00,
20.71,241.6,19.84,242.2,18.74,13.19,1/11/2023 16:30:00,
10.1,241.6,19.84,242.2,18.74,20.71,1/11/2023 16:30:01,
241.6,19.71,243.4,18.74,20.71,11.54,1/11/2023 16:30:01,
9.3,18.74,20.71,241.6,19.71,243.4,1/11/2023 16:30:01,
18.74,20.7,242.1,19.71,243.4,11.05,1/11/2023 16:30:01,
8.92,19.71,243.4,18.74,20.7,242.1,1/11/2023 16:30:01,
11.42,19.71,243.4,18.74,20.7,242.1,1/11/2023 16:30:01,
12.46,19.71,243.4,18.74,20.7,242.1,1/11/2023 16:30:01,
19.71,243.4,18.74,20.7,242.1,14.21,1/11/2023 16:30:01,
6.6,19.71,243.4,18.74,20.7,242.1,1/11/2023 16:30:02,
19.71,243.4,18.75,20.7,242.1,8.59,1/11/2023 16:30:02,
8.94,20.7,242.1,19.71,243.4,18.75,1/11/2023 16:30:02,
20.7,242.1,19.75,243.4,18.75,10.63,1/11/2023 16:30:02,
11.43,20.7,242.1,19.75,243.4,18.75,1/11/2023 16:30:02,
20.7,242.1,12.86,19.75,243.4,18.75,1/11/2023 16:30:02,
20.75,242.1,19.75,243.4,18.75,10.38,1/11/2023 16:30:02,
9.75,243.4,18.75,20.75,242.1,19.75,1/11/2023 16:30:02,
243.4,18.75,7.88,20.75,242.1,19.75,1/11/2023 16:30:02,
4.44,243.4,18.75,20.75,242.1,19.75,1/11/2023 16:30:02,
9.98,243.4,18.75,20.75,242.1,19.75,1/11/2023 16:30:03,
243.2,18.74,20.75,242,19.75,12.16,1/11/2023 16:30:03,
12.64,19.75,243.2,18.74,20.75,242,1/11/2023 16:30:03,
19.75,243.2,18.74,20.75,242,8.52,1/11/2023 16:30:03,
7.64,18.74,20.75,242,19.75,243.2,1/11/2023 16:30:03,
18.74,20.75,242,19.75,11.58,243.2,1/11/2023 16:30:03,
18.74,20.75,242,8.14,19.75,243.2,1/11/2023 16:30:04,
18.74,20.75,242,19.75,11.3,243.2,1/11/2023 16:30:04,
18.74,20.75,242,19.75,243.2,11.53,1/11/2023 16:30:04,
9.51,18.74,20.75,242,19.75,243.2,1/11/2023 16:30:04,
18.74,10.79,20.75,242,19.75,243.2,1/11/2023 16:30:04,
18.74,20.75,242,11.89,19.75,243.2,1/11/2023 16:30:04,
18.74,20.75,242,8.54,19.75,243.2,1/11/2023 16:30:04,
18.74,20.75,242,11.28,19.75,243.2,1/11/2023 16:30:04,
8.33,18.77,20.75,242,19.75,243.2,1/11/2023 16:30:04,
18.77,20.76,241.9,19.75,243.2,10.66,1/11/2023 16:30:05,
7.47,19.75,243.2,18.77,20.76,241.9,1/11/2023 16:30:05,
5.38,19.75,243.2,18.77,20.76,241.9,1/11/2023 16:30:05,
19.75,243.2,18.77,20.76,241.9,10.64,1/11/2023 16:30:05,
8.14,18.77,20.76,241.9,19.75,243.2,1/11/2023 16:30:05,
18.77,12.13,20.76,241.9,19.75,243.2,1/11/2023 16:30:05,
18.77,20.76,241.9,11.49,19.75,243.2,1/11/2023 16:30:05,
18.77,20.76,241.9,19.75,9.01,243.2,1/11/2023 16:30:05,
18.77,20.76,241.9,19.75,243.2,12.83,1/11/2023 16:30:05,
10.73,18.68,20.76,241.9,19.75,243.2,1/11/2023 16:30:05,
18.68,20.76,9.73,241.9,19.75,243.2,1/11/2023 16:30:06,
18.68,20.76,241.9,19.73,7.58,243.2,1/11/2023 16:30:06,
18.68,20.76,241.9,19.73,243.2,12.94,1/11/2023 16:30:06,
10.93,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,9.43,19.73,243.2,18.68,1/11/2023 16:30:06,
12.52,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,9.28,19.73,243.2,18.68,1/11/2023 16:30:06,
10.17,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
12.4,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,19.73,243.2,13.02,18.68,1/11/2023 16:30:06,
20.64,242.4,9.81,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,11.95,19.73,243.2,18.68,1/11/2023 16:30:06,
9.03,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
12.18,20.64,242.4,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,8.05,19.73,243.2,18.68,1/11/2023 16:30:06,
20.64,242.4,12.44,19.73,243.2,18.68,1/11/2023 16:30:07,
20.64,242.4,19.73,243.2,7.69,18.57,1/11/2023 16:30:07,
20.64,242.4,12.36,19.73,243.2,18.57,1/11/2023 16:30:07,
9.91,20.64,242.4,19.73,243.2,18.57,1/11/2023 16:30:07,
20.64,242.4,9.76,19.73,243.2,18.57,1/11/2023 16:30:07,
20.64,242.4,7.79,19.75,244.5,18.57,1/11/2023 16:30:07,
20.64,242.4,19.75,244.5,8.06,18.57,1/11/2023 16:30:07,
20.64,242.4,11.48,19.75,244.5,18.57,1/11/2023 16:30:07,
9.55,20.64,242.4,19.75,244.5,18.57,1/11/2023 16:30:07,
20.64,242.4,4.72,19.75,244.5,18.57,1/11/2023 16:30:07,
20.64,242.4,11.08,19.75,244.5,18.57,1/11/2023 16:30:07,
20.64,242.4,19.75,244.5,13.28,18.57,1/11/2023 16:30:07,
20.64,242.4,9.06,19.75,244.5,18.57,1/11/2023 16:30:07,
8.48,20.45,243.3,19.75,244.5,18.57,1/11/2023 16:30:07,
20.45,243.3,8.93,19.75,244.5,18.57,1/11/2023 16:30:07,
20.45,243.3,14.89,19.75,244.5,18.57,1/11/2023 16:30:07,
20.45,243.3,12.04,19.75,244.5,18.57,1/11/2023 16:30:07,
10.19,20.45,243.3,19.75,244.5,18.57,1/11/2023 16:30:07,
8.83,20.45,243.3,19.75,244.5,18.57,1/11/2023 16:30:07,
20.45,243.3,11.88,19.75,244.5,18.57,1/11/2023 16:30:07,
20.45,243.3,6.99,19.75,244.5,18.57,1/11/2023 16:30:08,
20.45,243.3,19.8,244.2,18.74,10.81,1/11/2023 16:30:08,
10.73,19.8,244.2,18.74,20.45,243.3,1/11/2023 16:30:08,
8.33,19.8,244.2,18.74,20.45,243.3,1/11/2023 16:30:08,
19.8,7.05,244.2,18.74,20.25,243,1/11/2023 16:30:09,
11.71,19.8,244.2,18.74,20.25,243,1/11/2023 16:30:09,
19.8,8.34,244.2,18.74,20.25,243,1/11/2023 16:30:09,
9.01,19.8,244.2,18.74,20.25,243,1/11/2023 16:30:09,
19.8,244.2,18.74,20.25,243,11.21,1/11/2023 16:30:09,
19.8,10.92,244.2,18.74,20.25,243,1/11/2023 16:30:09,
19.8,244.2,18.74,6.97,20.25,243,1/11/2023 16:30:09,
19.8,244.2,18.74,10.27,20.25,243,1/11/2023 16:30:09,
14.3,19.8,244.2,18.71,20.25,243,1/11/2023 16:30:09,
10.01,19.8,244.2,18.71,20.25,243,1/11/2023 16:30:09,
19.8,244.2,18.71,9.51,20.25,243,1/11/2023 16:30:09,
13.25,19.8,244.2,18.71,20.25,243,1/11/2023 16:30:09,
19.8,11.57,244.2,18.71,20.25,243,1/11/2023 16:30:09,
10.13,19.91,244.3,18.71,20.25,243,1/11/2023 16:30:09,
19.91,244.3,18.71,20.25,243,11.46,1/11/2023 16:30:09,
19.91,244.3,8,18.71,20.25,243,1/11/2023 16:30:09,
19.91,244.3,18.71,20.25,243,10.83,1/11/2023 16:30:09,
19.91,7.87,244.3,18.71,20.25,243,1/11/2023 16:30:09,
6.71,19.91,244.3,18.71,20.25,243,1/11/2023 16:30:09,
19.91,244.3,10,18.71,20.25,243,1/11/2023 16:30:10,
10.95,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,18.71,12.56,20.24,243.1,1/11/2023 16:30:10,
7.63,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
11.89,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,9.11,18.71,20.24,243.1,1/11/2023 16:30:10,
12.22,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
7.66,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
13.13,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
10.82,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,9.98,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,18.71,9.07,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,18.71,20.24,243.1,11.59,1/11/2023 16:30:10,
19.91,244.3,18.71,20.24,243.1,7.86,1/11/2023 16:30:10,
10.82,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,9.91,18.71,20.24,243.1,1/11/2023 16:30:10,
7.48,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
9.26,19.91,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,9.53,244.3,18.71,20.24,243.1,1/11/2023 16:30:10,
19.91,244.3,18.7,20.24,243.1,9.78,1/11/2023 16:30:11,
7.56,19.91,244.3,18.7,20.24,243.1,1/11/2023 16:30:11,
19.91,244.3,11.9,18.7,20.24,243.1,1/11/2023 16:30:11,
19.91,244.3,18.7,20.24,243.1,7.81,1/11/2023 16:30:11,
5.51,19.9,244.3,18.7,20.24,243.1,1/11/2023 16:30:11,
10.67,19.9,244.3,18.7,20.24,243.1,1/11/2023 16:30:11,
19.9,244.3,18.7,10.13,20.23,243,1/11/2023 16:30:11,
10.33,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
12.99,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
11.41,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
19.9,244.3,18.7,8.55,20.23,243,1/11/2023 16:30:11,
19.9,244.3,7.54,18.7,20.23,243,1/11/2023 16:30:11,
19.9,244.3,9.15,18.7,20.23,243,1/11/2023 16:30:11,
7.78,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
19.9,244.3,9.5,18.7,20.23,243,1/11/2023 16:30:11,
7.92,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
11.36,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:11,
19.9,244.3,18.7,20.23,10.04,243,1/11/2023 16:30:11,
19.9,9.48,244.3,18.7,20.23,243,1/11/2023 16:30:12,
12.59,19.9,244.3,18.7,20.23,243,1/11/2023 16:30:12,
7.12,19.9,244.3,18.75,20.23,243,1/11/2023 16:30:12,
11.04,19.9,244.3,18.75,20.23,243,1/11/2023 16:30:12,
9.03,19.9,244.3,18.75,20.23,243,1/11/2023 16:30:12,
19.9,8.42,244.3,18.75,20.23,243,1/11/2023 16:30:12,
11.5,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
6.74,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
11.46,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
7.99,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
11.31,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
9.62,19.95,244.1,18.75,20.23,243,1/11/2023 16:30:12,
19.95,11.26,244.1,18.75,20.23,243,1/11/2023 16:30:12,
9.82,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:12,
10.08,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:12,
19.95,10.11,244.1,18.75,20.26,242.9,1/11/2023 16:30:12,
11.94,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:12,
11.13,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:12,
10.9,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:13,
19.95,244.1,18.75,20.26,242.9,10.13,1/11/2023 16:30:13,
19.95,244.1,18.75,10.78,20.26,242.9,1/11/2023 16:30:13,
10.5,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:13,
8.05,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:13,
19.95,244.1,18.75,13.43,20.26,242.9,1/11/2023 16:30:13,
19.95,244.1,18.75,20.26,242.9,9.49,1/11/2023 16:30:13,
19.95,11.22,244.1,18.75,20.26,242.9,1/11/2023 16:30:13,
13.39,19.95,244.1,18.75,20.26,242.9,1/11/2023 16:30:13,
9.86,19.95,244.1,18.68,20.26,242.9,1/11/2023 16:30:13,
19.95,244.1,18.68,9.05,20.26,242.9,1/11/2023 16:30:13,
6.9,19.95,244.1,18.68,20.26,242.9,1/11/2023 16:30:13,
9.51,19.95,244.1,18.68,20.26,242.9,1/11/2023 16:30:13,
9.67,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
12.06,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
9.33,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
11.36,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
8.72,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
9.53,19.94,244.2,18.68,20.26,242.9,1/11/2023 16:30:13,
19.94,244.2,10.85,18.68,20.26,242.9,1/11/2023 16:30:14,
9.58,19.94,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,18.68,20.23,242.9,9.97,1/11/2023 16:30:14,
19.94,244.2,18.68,20.23,242.9,11.07,1/11/2023 16:30:14,
11.65,19.94,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,10.09,18.68,20.23,242.9,1/11/2023 16:30:14,
9.61,19.94,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
10.19,19.94,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
19.94,12.92,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
10.82,19.94,244.2,18.68,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,12.66,18.68,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,18.68,8.3,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,18.68,8.29,20.23,242.9,1/11/2023 16:30:14,
19.94,244.2,8.26,18.68,20.23,242.9,1/11/2023 16:30:14,
12.48,19.89,244.3,18.68,20.23,242.9,1/11/2023 16:30:14,
19.89,244.3,8.75,18.73,20.23,242.9,1/11/2023 16:30:14,
19.89,7.95,244.3,18.73,20.23,242.9,1/11/2023 16:30:14,
9.46,19.89,244.3,18.73,20.23,242.9,1/11/2023 16:30:14,
19.89,244.3,18.73,20.22,242.9,11.48,1/11/2023 16:30:15,
12.73,243.1,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,14.66,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
10.81,243.1,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,19.89,244.3,8.78,18.73,20.22,1/11/2023 16:30:15,
243.1,19.89,244.3,18.73,8.66,20.22,1/11/2023 16:30:15,
12,243.1,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,7.78,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,8.42,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,12.01,19.89,244.3,18.73,20.22,1/11/2023 16:30:15,
243.1,19.89,244.3,18.73,9.48,20.22,1/11/2023 16:30:15,
243.1,19.89,244.3,18.73,20.22,8.14,1/11/2023 16:30:15,
9,20.22,243.1,19.89,244.3,18.73,1/11/2023 16:30:16,
20.22,243.1,19.89,244.3,18.69,11.01,1/11/2023 16:30:16,
9.67,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
19.89,244.3,11.31,18.69,20.22,243.1,1/11/2023 16:30:16,
10.48,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
19.89,244.3,18.69,20.22,243.1,11.57,1/11/2023 16:30:16,
10.98,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
19.89,4.98,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
10.05,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
10.89,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
12.3,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
8.69,19.89,244.3,18.69,20.22,243.1,1/11/2023 16:30:16,
19.89,244.3,10.9,18.69,20.23,243.1,1/11/2023 16:30:16,
11.81,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:16,
8.79,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:16,
12.19,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:16,
13.03,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:16,
19.89,7.84,244.3,18.69,20.23,243.1,1/11/2023 16:30:17,
9.16,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:17,
19.89,10.75,244.3,18.69,20.23,243.1,1/11/2023 16:30:17,
19.89,244.3,9.63,18.69,20.23,243.1,1/11/2023 16:30:17,
11.3,19.89,244.3,18.69,20.23,243.1,1/11/2023 16:30:17,
9.56,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
19.89,244.3,9.63,18.68,20.23,243.1,1/11/2023 16:30:17,
7.9,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
19.89,9.61,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
7.04,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
19.89,244.3,12.36,18.68,20.23,243.1,1/11/2023 16:30:17,
8.95,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
19.89,244.3,18.68,11.92,20.23,243.1,1/11/2023 16:30:17,
10.16,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
11.85,19.89,244.3,18.68,20.23,243.1,1/11/2023 16:30:17,
10.26,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:17,
13.26,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:17,
11.18,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:17,
10.77,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:17,
10.27,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:17,
10.32,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
10.77,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
19.89,244.3,18.68,20.2,243,6.97,1/11/2023 16:30:18,
8.5,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
13.06,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
13.74,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
11.76,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
19.89,244.3,18.68,11.76,20.2,243,1/11/2023 16:30:18,
7.54,19.89,244.3,18.68,20.2,243,1/11/2023 16:30:18,
19.89,244.3,9.16,18.7,20.2,243,1/11/2023 16:30:18,
8.3,19.89,244.3,18.7,20.2,243,1/11/2023 16:30:18,
11.15,19.89,244.3,18.7,20.2,243,1/11/2023 16:30:18,
19.89,8.13,244.3,18.7,20.2,243,1/11/2023 16:30:18,
11.06,19.83,244.3,18.7,20.2,243,1/11/2023 16:30:18,
9.94,19.83,244.3,18.7,20.2,243,1/11/2023 16:30:18,
11.23,19.83,244.3,18.7,20.2,243,1/11/2023 16:30:18,
19.83,244.3,18.7,20.2,243,8.87,1/11/2023 16:30:18,
6.55,19.83,244.3,18.7,20.2,243,1/11/2023 16:30:19,
7.38,19.83,244.3,18.7,20.2,243,1/11/2023 16:30:19,
19.83,244.3,18.7,9.71,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,10.7,18.7,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,18.7,9.97,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,18.7,20.15,243.1,6.36,1/11/2023 16:30:19,
10.27,19.83,244.3,18.7,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,18.7,9.1,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,18.7,20.15,243.1,11.87,1/11/2023 16:30:19,
19.83,244.3,18.7,13.07,20.15,243.1,1/11/2023 16:30:19,
19.83,9.37,244.3,18.7,20.15,243.1,1/11/2023 16:30:19,
9.52,19.83,244.3,18.7,20.15,243.1,1/11/2023 16:30:19,
10.03,19.83,244.3,18.7,20.15,243.1,1/11/2023 16:30:19,
19.83,244.3,18.7,20.15,243.1,11.23,1/11/2023 16:30:19,
19.83,244.3,10.1,18.7,20.15,243.1,1/11/2023 16:30:19,
7.73,19.83,244.3,18.7,20.15,243.1,1/11/2023 16:30:19,
9.89,19.85,244.2,18.69,20.15,243.1,1/11/2023 16:30:19,
19.85,244.2,18.69,12.35,20.15,243.1,1/11/2023 16:30:20,
19.85,244.2,18.69,20.15,243.1,8.14,1/11/2023 16:30:20,
19.85,244.2,18.69,20.15,243.1,10.61,1/11/2023 16:30:20,
19.85,244.2,18.69,20.15,243.1,13.69,1/11/2023 16:30:20,
11,19.85,244.2,18.69,20.15,243.1,1/11/2023 16:30:20,
19.85,244.2,18.69,9.72,20.19,243,1/11/2023 16:30:20,
10.12,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
12.3,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
19.85,11.81,244.2,18.69,20.19,243,1/11/2023 16:30:20,
10.88,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
7.13,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
14.1,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
19.85,12.74,244.2,18.69,20.19,243,1/11/2023 16:30:20,
19.85,244.2,9.08,18.69,20.19,243,1/11/2023 16:30:20,
10.76,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
19.85,244.2,18.69,10.36,20.19,243,1/11/2023 16:30:20,
19.85,244.2,18.69,20.19,9.46,243,1/11/2023 16:30:20,
9.83,19.85,244.2,18.69,20.19,243,1/11/2023 16:30:20,
19.85,244.2,18.69,11.84,20.19,243,1/11/2023 16:30:20,
10.23,19.85,244.2,18.73,20.19,243,1/11/2023 16:30:21,
19.85,244.2,18.73,12.23,20.19,243,1/11/2023 16:30:21,
10.9,19.85,244.2,18.73,20.19,243,1/11/2023 16:30:21,
10.1,19.85,244.2,18.73,20.19,243,1/11/2023 16:30:21,
19.85,244.2,18.73,20.19,243,10.9,1/11/2023 16:30:21,
9.98,19.88,244.2,18.73,20.19,243,1/11/2023 16:30:21,
19.88,244.2,18.73,13.81,20.19,243,1/11/2023 16:30:21,
19.88,244.2,18.73,20.19,243,9.83,1/11/2023 16:30:21,
